PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Mike Scott,28.188,54.237,3.968,1.032,38.095,307.0
Metta World Peace,28.31,51.613,0.0,1.048,35.484,317.0
Boris Diaw,20.039,55.422,14.706,0.961,39.216,234.0
Roy Hibbert,12.116,44.615,1.493,0.91,44.776,186.0
Channing Frye,35.874,52.532,1.25,1.038,37.5,311.0
Thabo Sefolosha,29.192,53.2,7.092,1.014,39.716,289.0
Festus Ezeli,0,0,0,0,0,0
Trevor Booker,16.891,40.909,12.5,0.716,29.545,61.0
Anthony Morrow,46.133,52.147,1.796,1.048,38.323,316.0
Tyler Zeller,9.661,36.667,10.811,0.73,37.838,66.0
Shaun Livingston,9.073,50.0,8.889,1.089,48.889,351.0
Cameron Payne,24.925,49.324,8.434,0.916,32.53,194.0
Ronnie Price,32.558,52.991,5.556,1.016,35.714,290.0
Brandon Bass,4.895,31.579,4.762,0.619,33.333,28.0
Norman Powell,37.762,55.851,12.037,0.991,37.963,263.0
Larry Nance Jr.,21.508,40.972,5.195,0.779,38.961,92.0
Rondae Hollis-Jefferson,23.809,43.75,8.889,0.844,37.778,135.0
Tyson Chandler,4.141,22.222,5.0,0.4,20.0,2.0
Timofey Mozgov,9.979,32.143,10.638,0.574,27.66,18.0
Aron Baynes,4.545,27.273,4.167,0.542,29.167,13.0
Lavoy Allen,13.559,36.066,4.688,0.688,34.375,49.0
Anthony Tolliver,55.145,53.807,4.306,1.053,36.364,323.0
Tim Frazier,10.776,47.222,12.0,0.84,36.0,130.0
Joakim Noah,7.882,30.769,6.25,0.688,37.5,49.0
Chris McCullough,30.882,47.368,9.524,0.857,33.333,144.0
Sasha Vujacic,34.911,51.905,9.322,0.975,35.593,249.0
Beno Udrih,21.053,72.727,8.333,1.333,50.0,420.0
JJ Hickson,8.553,27.273,15.385,0.462,23.077,7.0
Jonathon Simmons,28.182,53.521,15.054,0.989,40.86,259.0
Richaun Holmes,14.336,29.73,4.878,0.61,24.39,27.0
Troy Daniels,37.209,78.0,5.0,1.475,51.25,427.0
JaKarr Sampson,33.562,41.667,12.245,0.735,30.612,68.0
Marcelo Huertas,11.875,44.286,7.895,0.816,34.211,117.0
Justin Holiday,41.111,35.714,5.405,0.676,24.324,48.0
