Trey.Lyles,0.1519094313892747(0.1519094313892747),0.15549041517550088(0.15549041517550088),0.09831421498210559(0.09831421498210559),0.3577045628301177(0.3577045628301177),0.6658970732849467(0.6658970732849467),0.11591920996816005(0.11591920996816005),0.16228043694201405(0.16228043694201405),0.1615132730495459(0.1615132730495459),0.15885123122863348(0.15885123122863348),0.10938730187253592(0.10938730187253592),0.06740685430712061(0.06740685430712061),0.2070375138123345(0.2070375138123345),0.2968277678765907(0.2968277678765907),0.30227433205236365(0.30227433205236365),0.6093776348478227(0.6093776348478227)
Paul.George,0.14616444921640298(0.14616444921640298),0.047124345746430596(0.047124345746430596),0.05871133718528373(0.05871133718528373),0.06429788069860079(0.06429788069860079),0.17807017250201296(0.17807017250201296),0.15445761811498468(0.15445761811498468),0.5719403978836272(0.5719403978836272),0.38406175225452405(0.38406175225452405),0.15239305000281167(0.15239305000281167),0.6859017355707244(0.6859017355707244),0.3029118467861716(0.3029118467861716),0.12562265906346606(0.12562265906346606),0.2044642075923605(0.2044642075923605),0.6917570153323752(0.6917570153323752),0.4819358511470998(0.4819358511470998)
Ryan.Anderson,0.14500712054521428(0.14500712054521428),0.24328858950454962(0.24328858950454962),0.08452068567966503(0.08452068567966503),0.4534872136633155(0.4534872136633155),0.4764982978454199(0.4764982978454199),0.09882523667145825(0.09882523667145825),0.21889019442774701(0.21889019442774701),0.3883404045665008(0.3883404045665008),0.1382625041493005(0.1382625041493005),0.10093649885592726(0.10093649885592726),0.04056475066633924(0.04056475066633924),0.14162216608194658(0.14162216608194658),0.09184759970120109(0.09184759970120109),0.22120712935013076(0.22120712935013076),0.8606679421825537(0.8606679421825537)
D'Angelo.Russell,0.13587663108865136(0.13587663108865136),0.029876373311331108(0.029876373311331108),0.05847020534178868(0.05847020534178868),0.0(0.0),0.1733740570437052(0.1733740570437052),0.473302260030952(0.473302260030952),0.15590513830922018(0.15590513830922018),0.30635433258926353(0.30635433258926353),0.23000264624708225(0.23000264624708225),0.30826384285128117(0.30826384285128117),0.6861341351649496(0.6861341351649496),0.1488423642495502(0.1488423642495502),0.29839183040016304(0.29839183040016304),0.43895630024521953(0.43895630024521953),0.5806465537216364(0.5806465537216364)
Jerian.Grant,0.1334515066520408(0.1334515066520408),0.0(0.0),0.0(0.0),0.0(0.0),0.5241166939722405(0.5241166939722405),0.24609959340662396(0.24609959340662396),0.0(0.0),0.4293741139116155(0.4293741139116155),0.2332597760506425(0.2332597760506425),0.3497143463940596(0.3497143463940596),0.42330681941252835(0.42330681941252835),0.17384147824918514(0.17384147824918514),0.19418954360474489(0.19418954360474489),0.47354323418974137(0.47354323418974137),0.5853328285566378(0.5853328285566378)
Jared.Dudley,0.1323090128903894(0.1323090128903894),0.08509389654506366(0.08509389654506366),0.08277471643458391(0.08277471643458391),0.32525922759145176(0.32525922759145176),0.558290087173221(0.558290087173221),0.0(0.0),0.36042179095937(0.36042179095937),0.49847419090738937(0.49847419090738937),0.3936345092216857(0.3936345092216857),0.0(0.0),0.0(0.0),0.12054575171559703(0.12054575171559703),0.09729369098891529(0.09729369098891529),0.3801189699098858(0.3801189699098858),0.7698336443952928(0.7698336443952928)
Luol.Deng,0.13147704613808203(0.13147704613808203),0.21493212565589112(0.21493212565589112),0.15326875552423797(0.15326875552423797),0.05725207729808542(0.05725207729808542),0.4396711904380242(0.4396711904380242),0.40058356573433684(0.40058356573433684),0.19541302316632267(0.19541302316632267),0.4381655261369434(0.4381655261369434),0.14923586528115212(0.14923586528115212),0.16712071752785673(0.16712071752785673),0.18214759572391045(0.18214759572391045),0.28649903679486327(0.28649903679486327),0.16584513275006696(0.16584513275006696),0.4139296963368714(0.4139296963368714),0.5097627091361884(0.5097627091361884)
Gerald.Henderson,0.1277246143888043(0.1277246143888043),0.06522716843818133(0.06522716843818133),0.1767520365812744(0.1767520365812744),0.0(0.0),0.3279008963282098(0.3279008963282098),0.6534295569589712(0.6534295569589712),0.2068674685682827(0.2068674685682827),0.4598285703040571(0.4598285703040571),0.18357581790833208(0.18357581790833208),0.2523797490123604(0.2523797490123604),0.2777177318554747(0.2777177318554747),0.2099659552997948(0.2099659552997948),0.22827954693310903(0.22827954693310903),0.6356193482305045(0.6356193482305045),0.40804596383312036(0.40804596383312036)
Michael.Kidd-Gilchrist,0.12657619962697475(0.12657619962697475),0.20259626784569656(0.20259626784569656),0.41590429483781094(0.41590429483781094),0.0(0.0),0.47524157923129906(0.47524157923129906),0.24715139206345302(0.24715139206345302),0.0(0.0),0.5340497366430644(0.5340497366430644),0.086132395871441(0.086132395871441),0.15548313961080296(0.15548313961080296),0.1459994230256491(0.1459994230256491),0.5011067790585222(0.5011067790585222),0.29723983733727444(0.29723983733727444),0.6409389722964757(0.6409389722964757),0.01914778899147989(0.01914778899147989)
Cristiano.Felicio,0.12633229725599915(0.12633229725599915),0.7596153476950828(0.7596153476950828),0.3995205376295088(0.3995205376295088),0.7166919233264424(0.7166919233264424),0.14014518636383078(0.14014518636383078),0.0(0.0),0.0(0.0),0.17656512586851078(0.17656512586851078),0.27739747142389176(0.27739747142389176),0.0(0.0),0.0(0.0),0.80782819698454(0.80782819698454),0.16236498348594292(0.16236498348594292),0.2617669351437252(0.2617669351437252),0.0(0.0)
Marvin.Williams,0.1262381784349852(0.1262381784349852),0.16541720124841763(0.16541720124841763),0.22869702573734343(0.22869702573734343),0.34792326077501395(0.34792326077501395),0.6414680612933762(0.6414680612933762),0.11954460585627401(0.11954460585627401),0.1348565824244123(0.1348565824244123),0.26838824385106147(0.26838824385106147),0.249821411349775(0.249821411349775),0.0(0.0),0.0(0.0),0.22726738597800197(0.22726738597800197),0.2992695032152265(0.2992695032152265),0.19352973901299522(0.19352973901299522),0.6611427176086974(0.6611427176086974)
James.Johnson,0.11980676887782188(0.11980676887782188),0.08890746890315476(0.08890746890315476),0.09977524182877237(0.09977524182877237),0.21072888250657845(0.21072888250657845),0.38831426856340345(0.38831426856340345),0.06527688514929199(0.06527688514929199),0.09308079307579402(0.09308079307579402),0.3667153677549958(0.3667153677549958),0.2919415773895735(0.2919415773895735),0.46246345200872335(0.46246345200872335),0.2953248128060503(0.2953248128060503),0.37612370149129754(0.37612370149129754),0.3256765829461357(0.3256765829461357),0.23957079071699586(0.23957079071699586),0.4365596100871405(0.4365596100871405)
Rudy.Gobert,0.1174242497152206(0.1174242497152206),0.6092674883859117(0.6092674883859117),0.7576627164158044(0.7576627164158044),0.5371772332103957(0.5371772332103957),0.0198866079850465(0.0198866079850465),0.0(0.0),0.0(0.0),0.1360243668246289(0.1360243668246289),0.6167699633551932(0.6167699633551932),0.07176873804648486(0.07176873804648486),0.0(0.0),0.956884853706992(0.956884853706992),0.16335760184590312(0.16335760184590312),0.008397340280204875(0.008397340280204875),0.0021037037210787386(0.0021037037210787386)
Deron.Williams,0.11134506780501978(0.11134506780501978),0.0(0.0),0.04460942127118353(0.04460942127118353),0.0(0.0),0.21122902737174726(0.21122902737174726),0.1840914985420601(0.1840914985420601),0.29531594544638873(0.29531594544638873),0.17768043177998563(0.17768043177998563),0.17080778774375754(0.17080778774375754),0.5452077758740381(0.5452077758740381),0.6846426622530112(0.6846426622530112),0.13401026522572312(0.13401026522572312),0.2995335730830067(0.2995335730830067),0.5584906113703688(0.5584906113703688),0.512777763605535(0.512777763605535)
Anthony.Tolliver,0.11064455232939517(0.11064455232939517),0.11591756876345201(0.11591756876345201),0.19777449886785206(0.19777449886785206),0.2844453499568636(0.2844453499568636),0.7369879679559821(0.7369879679559821),0.0(0.0),0.1251512158859859(0.1251512158859859),0.25929268936808025(0.25929268936808025),0.39861689792177984(0.39861689792177984),0.0(0.0),0.0(0.0),0.14402461926667773(0.14402461926667773),0.14901780816581292(0.14901780816581292),0.17402024635461671(0.17402024635461671),0.8589620830203165(0.8589620830203165)
Dewayne.Dedmon,0.1052769078042415(0.1052769078042415),0.6169871403101901(0.6169871403101901),0.7237690989613086(0.7237690989613086),0.7078438694416634(0.7078438694416634),0.0(0.0),0.0(0.0),0.0(0.0),0.14153322936550122(0.14153322936550122),0.49197108416461505(0.49197108416461505),0.0(0.0),0.0(0.0),0.8068427051076578(0.8068427051076578),0.3124985447063017(0.3124985447063017),0.1437556155469194(0.1437556155469194),0.0(0.0)
PJ.Tucker,0.10360963193588985(0.10360963193588985),0.2870475048954438(0.2870475048954438),0.30094958735514854(0.30094958735514854),0.08018543861583748(0.08018543861583748),0.5727747723459581(0.5727747723459581),0.0(0.0),0.0(0.0),0.5951582850924589(0.5951582850924589),0.44087636098348487(0.44087636098348487),0.0(0.0),0.031744475672637454(0.031744475672637454),0.34025210685677487(0.34025210685677487),0.2759578918570637(0.2759578918570637),0.20108407341420156(0.20108407341420156),0.534654999045484(0.534654999045484)
Kyle.Anderson,0.10247933808369644(0.10247933808369644),0.19265733802323176(0.19265733802323176),0.2839280357155613(0.2839280357155613),0.0(0.0),0.5199999949423157(0.5199999949423157),0.3023735032219467(0.3023735032219467),0.12042327457414981(0.12042327457414981),0.3310406763016089(0.3310406763016089),0.1736818981248292(0.1736818981248292),0.21400134061923384(0.21400134061923384),0.1758297550755019(0.1758297550755019),0.36116857386639434(0.36116857386639434),0.4206404887344024(0.4206404887344024),0.45662147653020724(0.45662147653020724),0.24652777981391463(0.24652777981391463)
Montrezl.Harrell,0.10041028529416404(0.10041028529416404),0.34441804660675157(0.34441804660675157),0.7538201373258644(0.7538201373258644),0.6399597905820121(0.6399597905820121),0.0858107275372124(0.0858107275372124),0.0(0.0),0.0(0.0),0.36066321850624755(0.36066321850624755),0.2496397410595247(0.2496397410595247),0.0(0.0),0.05332468582713908(0.05332468582713908),0.7865586769542553(0.7865586769542553),0.2868336403613796(0.2868336403613796),0.16587450984028212(0.16587450984028212),0.022932817430148827(0.022932817430148827)
Doug.McDermott,0.09952687544939962(0.09952687544939962),0.0(0.0),0.24344471537662224(0.24344471537662224),0.0(0.0),0.4868323252515775(0.4868323252515775),0.5602761667878141(0.5602761667878141),0.5931630045421101(0.5931630045421101),0.48948749331502683(0.48948749331502683),0.07343903731978078(0.07343903731978078),0.0(0.0),0.04493790402267999(0.04493790402267999),0.17958607533943663(0.17958607533943663),0.28052687037088214(0.28052687037088214),0.44450971950239127(0.44450971950239127),0.5502645503410739(0.5502645503410739)
Jae.Crowder,0.09478189976116444(0.09478189976116444),0.08127802649475036(0.08127802649475036),0.18636242861617394(0.18636242861617394),0.05753215156401686(0.05753215156401686),0.5535048345469838(0.5535048345469838),0.3379244319065168(0.3379244319065168),0.31725864115668123(0.31725864115668123),0.44335985190406774(0.44335985190406774),0.24186958533876873(0.24186958533876873),0.07917089812257007(0.07917089812257007),0.09292731868210603(0.09292731868210603),0.1997566662473361(0.1997566662473361),0.043267630326018235(0.043267630326018235),0.3614407292860073(0.3614407292860073),0.7194958575536139(0.7194958575536139)
Clint.Capela,0.09420106683459574(0.09420106683459574),0.407783342614216(0.407783342614216),0.7647356602492424(0.7647356602492424),0.7290397367524111(0.7290397367524111),0.0(0.0),0.0(0.0),0.0(0.0),0.3534143043465933(0.3534143043465933),0.2972594369266405(0.2972594369266405),0.08742858561767543(0.08742858561767543),0.0(0.0),0.8941151175001391(0.8941151175001391),0.2927849910305572(0.2927849910305572),0.013318904269868877(0.013318904269868877),0.0(0.0)
Rodney.Hood,0.09102654837543524(0.09102654837543524),0.0(0.0),0.05532064606126186(0.05532064606126186),0.0(0.0),0.3909016774333423(0.3909016774333423),0.4901605317678311(0.4901605317678311),0.237268087158575(0.237268087158575),0.2509453668019727(0.2509453668019727),0.0(0.0),0.4511354780319481(0.4511354780319481),0.46853860889810633(0.46853860889810633),0.11647347139714373(0.11647347139714373),0.3777968397820377(0.3777968397820377),0.3940483147056784(0.3940483147056784),0.6060782963761282(0.6060782963761282)
Mindaugas.Kuzminskas,0.08906218540723486(0.08906218540723486),0.1888348676847025(0.1888348676847025),0.2842795200853688(0.2842795200853688),0.0(0.0),0.5470595265404296(0.5470595265404296),0.14077773407352065(0.14077773407352065),0.0815507549719121(0.0815507549719121),0.5266260406201905(0.5266260406201905),0.23134555776564383(0.23134555776564383),0.18598310012809094(0.18598310012809094),0.12084397164510659(0.12084397164510659),0.4066472781410154(0.4066472781410154),0.19559133826665928(0.19559133826665928),0.06385188786810864(0.06385188786810864),0.598614897277449(0.598614897277449)
Gordon.Hayward,0.08897486122278901(0.08897486122278901),0.03827675280643237(0.03827675280643237),0.22991714490628426(0.22991714490628426),0.0(0.0),0.202492498114673(0.202492498114673),0.5992474211810382(0.5992474211810382),0.33887127171602377(0.33887127171602377),0.2413468717328456(0.2413468717328456),0.09020491671214455(0.09020491671214455),0.2908185771168182(0.2908185771168182),0.4966169082773025(0.4966169082773025),0.23259478675117873(0.23259478675117873),0.3063281412544106(0.3063281412544106),0.511096939613946(0.511096939613946),0.4253812805874084(0.4253812805874084)
Chris.Paul,0.08523281729200569(0.08523281729200569),0.0(0.0),0.0(0.0),0.0(0.0),0.1380436478385803(0.1380436478385803),0.1419680443607247(0.1419680443607247),0.0(0.0),0.36803083868133857(0.36803083868133857),0.32396760033179467(0.32396760033179467),0.6966352305916518(0.6966352305916518),0.7834226691480024(0.7834226691480024),0.05144665983657889(0.05144665983657889),0.24084597374134742(0.24084597374134742),0.7533219414143901(0.7533219414143901),0.5058268582888663(0.5058268582888663)
Andre.Iguodala,0.08192389410152809(0.08192389410152809),0.08105992698363541(0.08105992698363541),0.30751770987656146(0.30751770987656146),0.0(0.0),0.47841697399273164(0.47841697399273164),0.12086150055669441(0.12086150055669441),0.09918584079961419(0.09918584079961419),0.7068888295146715(0.7068888295146715),0.4155844021569527(0.4155844021569527),0.23570560357551612(0.23570560357551612),0.07697419460586229(0.07697419460586229),0.37813292015767297(0.37813292015767297),0.05777207146177354(0.05777207146177354),0.2747521884047998(0.2747521884047998),0.560776429131598(0.560776429131598)
Tony.Allen,0.07986750340328579(0.07986750340328579),0.45157269127320854(0.45157269127320854),0.5744441018878053(0.5744441018878053),0.0(0.0),0.286426594514868(0.286426594514868),0.0(0.0),0.040628637206346144(0.040628637206346144),0.5431720602131731(0.5431720602131731),0.25334065000260486(0.25334065000260486),0.21178720144712898(0.21178720144712898),0.10720292752271526(0.10720292752271526),0.7414816449807006(0.7414816449807006),0.2554981449066226(0.2554981449066226),0.1305469058844315(0.1305469058844315),0.11932773533741056(0.11932773533741056)
Kyrie.Irving,0.07070118076382645(0.07070118076382645),0.039044965566307537(0.039044965566307537),0.05731035150270607(0.05731035150270607),0.017964532694967263(0.017964532694967263),0.12031566096794309(0.12031566096794309),0.2850187682167779(0.2850187682167779),0.12470905171651415(0.12470905171651415),0.40520294679911495(0.40520294679911495),0.14935821759089732(0.14935821759089732),0.8400655323174501(0.8400655323174501),0.5873875800377927(0.5873875800377927),0.2698206991524633(0.2698206991524633),0.2346206142165293(0.2346206142165293),0.5317269555696325(0.5317269555696325),0.4070547919916007(0.4070547919916007)
Thabo.Sefolosha,0.07001694310687348(0.07001694310687348),0.1385570927286928(0.1385570927286928),0.29723983278019467(0.29723983278019467),0.0(0.0),0.47682250292784223(0.47682250292784223),0.322797799810417(0.322797799810417),0.17452649379092314(0.17452649379092314),0.5354273019703364(0.5354273019703364),0.09532259888689898(0.09532259888689898),0.11372052117870365(0.11372052117870365),0.18949413133537754(0.18949413133537754),0.37705338941921274(0.37705338941921274),0.13907217417378845(0.13907217417378845),0.4390376362564562(0.4390376362564562),0.3994373965212793(0.3994373965212793)
Richaun.Holmes,0.06790799613432244(0.06790799613432244),0.3247605785882362(0.3247605785882362),0.6119772898817929(0.6119772898817929),0.5873824884321536(0.5873824884321536),0.2448319544390322(0.2448319544390322),0.0(0.0),0.0(0.0),0.2847041756971966(0.2847041756971966),0.388760951525429(0.388760951525429),0.07878228560133112(0.07878228560133112),0.0(0.0),0.5207931436557459(0.5207931436557459),0.35176318434741727(0.35176318434741727),0.2453307079450375(0.2453307079450375),0.2457299633258438(0.2457299633258438)
James.Harden,0.06652360936539226(0.06652360936539226),0.037099701407924575(0.037099701407924575),0.024862865205455786(0.024862865205455786),0.0(0.0),0.07494014155506701(0.07494014155506701),0.14275143645660723(0.14275143645660723),0.06977314467280762(0.06977314467280762),0.3971070079051129(0.3971070079051129),0.22146240218234106(0.22146240218234106),0.9294821893029043(0.9294821893029043),0.6996536366553803(0.6996536366553803),0.2604614285034735(0.2604614285034735),0.26463070137129774(0.26463070137129774),0.1847245018036419(0.1847245018036419),0.6475312641073878(0.6475312641073878)
Emmanuel.Mudiay,0.06028196772303012(0.06028196772303012),0.05591834445765392(0.05591834445765392),0.1313234506218676(0.1313234506218676),0.0(0.0),0.31795665982516536(0.31795665982516536),0.45161482177346496(0.45161482177346496),0.06842231763057448(0.06842231763057448),0.532967558439365(0.532967558439365),0.11163473335140386(0.11163473335140386),0.24652115562647559(0.24652115562647559),0.49867681947651(0.49867681947651),0.3825924868498473(0.3825924868498473),0.2662366972677808(0.2662366972677808),0.29275018407611414(0.29275018407611414),0.42474962645256176(0.42474962645256176)
Klay.Thompson,0.058527376124778326(0.058527376124778326),0.04913588326773204(0.04913588326773204),0.21874315885112797(0.21874315885112797),0.0(0.0),0.2642973039948233(0.2642973039948233),0.24529787653178664(0.24529787653178664),0.977633926151539(0.977633926151539),0.5288729083113659(0.5288729083113659),0.10176642593113058(0.10176642593113058),0.16542793376745732(0.16542793376745732),0.0934634035095448(0.0934634035095448),0.1443309332311662(0.1443309332311662),0.17030474056862088(0.17030474056862088),0.49565694056655196(0.49565694056655196),0.6182305184209409(0.6182305184209409)
Malcolm.Brogdon,0.049816344862655466(0.049816344862655466),0.07041569209126224(0.07041569209126224),0.21307323078577217(0.21307323078577217),0.0(0.0),0.3307017515127609(0.3307017515127609),0.2624769930087538(0.2624769930087538),0.15585083343219333(0.15585083343219333),0.2675251364904229(0.2675251364904229),0.20037105473251163(0.20037105473251163),0.2774091323146049(0.2774091323146049),0.5407462521081232(0.5407462521081232),0.44355426801536535(0.44355426801536535),0.23467246798672226(0.23467246798672226),0.25733780834137077(0.25733780834137077),0.39527662556098847(0.39527662556098847)
Cody.Zeller,0.04858934228027931(0.04858934228027931),0.2596153686085435(0.2596153686085435),0.5428268248506606(0.5428268248506606),0.8626846841285937(0.8626846841285937),0.1427404692653052(0.1427404692653052),0.0(0.0),0.07785988086314409(0.07785988086314409),0.19869054634352976(0.19869054634352976),0.4655620265209444(0.4655620265209444),0.10146615609290396(0.10146615609290396),0.0(0.0),0.7110351000114437(0.7110351000114437),0.3822312225098215(0.3822312225098215),0.244437700996691(0.244437700996691),0.002967978839328122(0.002967978839328122)
E'Twaun.Moore,0.047298158423244585(0.047298158423244585),0.062399138735724356(0.062399138735724356),0.07397629059613113(0.07397629059613113),0.0(0.0),0.4315789228405542(0.4315789228405542),0.25440077544061773(0.25440077544061773),0.3368483262346069(0.3368483262346069),0.5257751949387227(0.5257751949387227),0.146367918180131(0.146367918180131),0.15912920240131315(0.15912920240131315),0.35504085166118265(0.35504085166118265),0.19507371785715624(0.19507371785715624),0.4326081176670568(0.4326081176670568),0.45212591624306353(0.45212591624306353),0.44039914548922254(0.44039914548922254)
Al-Farouq.Aminu,0.046124089751552154(0.046124089751552154),0.19167820325197457(0.19167820325197457),0.20199200402212833(0.20199200402212833),0.193179982372649(0.193179982372649),0.6972004369333366(0.6972004369333366),0.1445986219880561(0.1445986219880561),0.0(0.0),0.3678720271579703(0.3678720271579703),0.1914923989180428(0.1914923989180428),0.1926362284114143(0.1926362284114143),0.03956888924113799(0.03956888924113799),0.34391564523107787(0.34391564523107787),0.22687672978939466(0.22687672978939466),0.14461499271988615(0.14461499271988615),0.598156084755141(0.598156084755141)
John.Wall,0.03864444334466462(0.03864444334466462),0.048150170515950386(0.048150170515950386),0.0(0.0),0.0(0.0),0.1368421091609972(0.1368421091609972),0.06334640138838005(0.06334640138838005),0.02905081514591862(0.02905081514591862),0.6312315805726006(0.6312315805726006),0.23716019605548927(0.23716019605548927),0.6515683523074309(0.6515683523074309),0.6972498842480933(0.6972498842480933),0.39791220543606826(0.39791220543606826),0.20386821457025966(0.20386821457025966),0.5640729262670018(0.5640729262670018),0.2492192478361442(0.2492192478361442)
Jrue.Holiday,0.03647344846115559(0.03647344846115559),0.04811840436328631(0.04811840436328631),0.05650269986763541(0.05650269986763541),0.0(0.0),0.17143636039123525(0.17143636039123525),0.30491720185614524(0.30491720185614524),0.07532948674289491(0.07532948674289491),0.27921249939790405(0.27921249939790405),0.1786198399833287(0.1786198399833287),0.2945057253110337(0.2945057253110337),0.8776045854082858(0.8776045854082858),0.3277859570173686(0.3277859570173686),0.2882270901775128(0.2882270901775128),0.38394681699862176(0.38394681699862176),0.41272212905692723(0.41272212905692723)
Jordan.Clarkson,0.03027977509296414(0.03027977509296414),0.042800635522707124(0.042800635522707124),0.07732053910648412(0.07732053910648412),0.0(0.0),0.2021650401585844(0.2021650401585844),0.43873745495169336(0.43873745495169336),0.19870302624750275(0.19870302624750275),0.4010284610127784(0.4010284610127784),0.12371621547493357(0.12371621547493357),0.409498595373144(0.409498595373144),0.6202524386690175(0.6202524386690175),0.2584057992671534(0.2584057992671534),0.41515896845231864(0.41515896845231864),0.3681753469416416(0.3681753469416416),0.43457832220040615(0.43457832220040615)
Kyle.Lowry,0.02993167044612572(0.02993167044612572),0.029616011878711865(0.029616011878711865),0.0(0.0),0.027252567288848877(0.027252567288848877),0.20537495511982656(0.20537495511982656),0.28872469750667373(0.28872469750667373),0.15741605003551057(0.15741605003551057),0.45886289409340025(0.45886289409340025),0.15813598056837846(0.15813598056837846),0.43592865667164826(0.43592865667164826),0.6800371580392774(0.6800371580392774),0.2233106852546533(0.2233106852546533),0.2840667511627036(0.2840667511627036),0.1993762209164745(0.1993762209164745),0.6702977929620891(0.6702977929620891)
Eric.Bledsoe,0.029274743789994565(0.029274743789994565),0.03669028276931351(0.03669028276931351),0.033141007331248286(0.033141007331248286),0.0(0.0),0.16678815595371585(0.16678815595371585),0.15475963396280024(0.15475963396280024),0.047952482901437506(0.047952482901437506),0.5464761977676288(0.5464761977676288),0.2193761864529496(0.2193761864529496),0.3695129363447307(0.3695129363447307),0.7869112148446136(0.7869112148446136),0.3014741069627022(0.3014741069627022),0.2839590257336081(0.2839590257336081),0.4575171320757224(0.4575171320757224),0.3941901164964592(0.3941901164964592)
Bojan.Bogdanovic,0.02686541244476832(0.02686541244476832),0.03987313861241301(0.03987313861241301),0.1656734368389471(0.1656734368389471),0.0(0.0),0.33577843813739056(0.33577843813739056),0.31707421673198355(0.31707421673198355),0.45919266819733684(0.45919266819733684),0.5135504740473603(0.5135504740473603),0.15504472513695206(0.15504472513695206),0.35156878034577543(0.35156878034577543),0.2568125027722132(0.2568125027722132),0.31348861477724205(0.31348861477724205),0.15806677441951683(0.15806677441951683),0.2349760395397995(0.2349760395397995),0.6091144325863896(0.6091144325863896)
Jeff.Teague,0.023882896718658075(0.023882896718658075),0.0386689554841456(0.0386689554841456),0.03104735445956842(0.03104735445956842),0.0(0.0),0.16699375081573975(0.16699375081573975),0.1681632275267907(0.1681632275267907),0.09741482382548657(0.09741482382548657),0.43257551579048586(0.43257551579048586),0.25298231816413974(0.25298231816413974),0.5863878266648092(0.5863878266648092),0.7131109680413353(0.7131109680413353),0.2968915603340788(0.2968915603340788),0.5691276637033563(0.5691276637033563),0.2811960734387687(0.2811960734387687),0.36345651059447415(0.36345651059447415)
Bradley.Beal,0.01761363689364671(0.01761363689364671),0.045312495525390795(0.045312495525390795),0.09917446245527126(0.09917446245527126),0.0(0.0),0.20509211015296563(0.20509211015296563),0.25010776201724944(0.25010776201724944),0.6773809183506244(0.6773809183506244),0.46447198030180165(0.46447198030180165),0.15410017518534785(0.15410017518534785),0.3261291354335175(0.3261291354335175),0.38963165987487214(0.38963165987487214),0.2444441058074593(0.2444441058074593),0.21784770657843502(0.21784770657843502),0.3892700009273609(0.3892700009273609),0.5478394979877115(0.5478394979877115)
Kyle.Korver,0.0(0.0),0.0(0.0),0.04426566684233539(0.04426566684233539),0.0(0.0),0.3994634968176961(0.3994634968176961),0.5754196788844939(0.5754196788844939),1.0(1.0),0.5143567163469569(0.5143567163469569),0.2042968286219279(0.2042968286219279),0.0(0.0),0.05159453297159051(0.05159453297159051),0.0(0.0),0.02575122039941913(0.02575122039941913),0.43234552210279986(0.43234552210279986),0.9165408575143931(0.9165408575143931)
Troy.Daniels,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.3721499219578257(0.3721499219578257),0.7095595969910254(0.7095595969910254),0.9720514040609047(0.9720514040609047),0.23069481546111892(0.23069481546111892),0.18859580089354347(0.18859580089354347),0.10858001606199176(0.10858001606199176),0.19435583143310362(0.19435583143310362),0.010781476676410771(0.010781476676410771),0.06606940902048503(0.06606940902048503),0.34601643475287464(0.34601643475287464),0.9421952075225752(0.9421952075225752)
JJ.Redick,0.0(0.0),0.0(0.0),0.03819854474000665(0.03819854474000665),0.0(0.0),0.2882115205050228(0.2882115205050228),1.0(1.0),0.9673812659223093(0.9673812659223093),0.3884866913396119(0.3884866913396119),0.1589321982329135(0.1589321982329135),0.03718822639377259(0.03718822639377259),0.1260391032014668(0.1260391032014668),0.05235080104735524(0.05235080104735524),0.08904586943519045(0.08904586943519045),0.6193684783816489(0.6193684783816489),0.6857310920154827(0.6857310920154827)
CJ.Miles,0.0(0.0),0.07557884074528737(0.07557884074528737),0.050302468635355264(0.050302468635355264),0.08784938065742269(0.08784938065742269),0.5046174744903205(0.5046174744903205),0.37810168646433134(0.37810168646433134),0.7988134574036299(0.7988134574036299),0.4465203333962757(0.4465203333962757),0.11888661063883228(0.11888661063883228),0.0(0.0),0.0640504785812368(0.0640504785812368),0.12389616971371913(0.12389616971371913),0.11798270624478063(0.11798270624478063),0.27586968896743685(0.27586968896743685),0.828149323951011(0.828149323951011)
Wayne.Ellington,0.0(0.0),0.0(0.0),0.05122812969491905(0.05122812969491905),0.0(0.0),0.4694379980212051(0.4694379980212051),0.880855020881595(0.880855020881595),0.7807102712430463(0.7807102712430463),0.28081704694993104(0.28081704694993104),0.01755919635193559(0.01755919635193559),0.07314735107803497(0.07314735107803497),0.1404935031152876(0.1404935031152876),0.010951210047221912(0.010951210047221912),0.008720229059719137(0.008720229059719137),0.40480093946593576(0.40480093946593576),0.9327116099072108(0.9327116099072108)
Marco.Belinelli,0.0(0.0),0.0(0.0),0.21017553056234287(0.21017553056234287),0.0(0.0),0.3322519001042106(0.3322519001042106),0.6435102075541069(0.6435102075541069),0.6685679876483048(0.6685679876483048),0.17013297043553877(0.17013297043553877),0.1982236197684709(0.1982236197684709),0.06336513694851433(0.06336513694851433),0.34166110468354366(0.34166110468354366),0.11376336928872476(0.11376336928872476),0.09504478874629016(0.09504478874629016),0.6270569595990378(0.6270569595990378),0.6038725998393922(0.6038725998393922)
Allen.Crabbe,0.0(0.0),0.0(0.0),0.1304514558549142(0.1304514558549142),0.044298995956170074(0.044298995956170074),0.5357377635186675(0.5357377635186675),0.5038303595281614(0.5038303595281614),0.667685522859582(0.667685522859582),0.44788786031587485(0.44788786031587485),0.041452004447441265(0.041452004447441265),0.0625236316105525(0.0625236316105525),0.07797421095096489(0.07797421095096489),0.14508750449068053(0.14508750449068053),0.1780806379713842(0.1780806379713842),0.49455224587861746(0.49455224587861746),0.6137157151614298(0.6137157151614298)
